	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
3.04695	-0.0452283	0.0121635	0.0144417	-0.0103273	-0.0864939	-0.223804	-0.0202103	-0.10199	0.0208192	-0.0301871	-0.00849629	-0.0357243	-0.0333794	-0.0441914	0.0207527	-0.0840482	0.0383147	-0.0436422	0.0866251	-0.0226241	
3.0472	-0.0429222	0.0123539	0.00787666	-0.00860781	-0.0917804	-0.218146	-0.0175746	-0.10147	0.0182936	-0.0268566	-0.00693841	-0.0383657	-0.0338042	-0.0440044	0.030241	-0.089904	0.0446895	-0.0428911	0.0853966	-0.0179892	
3.04744	-0.0387109	0.0137033	0.0034702	-0.0109021	-0.0912945	-0.211744	-0.0196634	-0.0955421	0.011802	-0.024502	-0.0111885	-0.0415077	-0.0263175	-0.0416983	0.0376768	-0.0954183	0.0504305	-0.0425685	0.0799775	-0.0138331	
3.04768	-0.0343458	0.0160622	0.00363638	-0.0152903	-0.0872065	-0.209678	-0.0273744	-0.0891238	0.00502647	-0.0228858	-0.0176355	-0.0413434	-0.0114126	-0.0374896	0.0416223	-0.0998256	0.0537446	-0.0429806	0.0708134	-0.0105835	
3.04793	-0.0300021	0.0174559	0.00720444	-0.0212702	-0.0814683	-0.213073	-0.0384708	-0.0856299	0.000753894	-0.0215703	-0.0235843	-0.0354426	0.00337034	-0.0326124	0.0417591	-0.103866	0.0509832	-0.0440329	0.0591496	-0.00829202	
3.04817	-0.0245219	0.0155863	0.0104957	-0.0297156	-0.0757281	-0.218249	-0.0494433	-0.0851452	-0.00101917	-0.0184157	-0.0290421	-0.0260803	0.0116835	-0.0275227	0.0383001	-0.107059	0.0414793	-0.0460294	0.0476876	-0.00827704	
3.04841	-0.018346	0.00990208	0.0116896	-0.0403062	-0.0716303	-0.22281	-0.0579483	-0.0863649	-0.0019883	-0.0138386	-0.0336405	-0.0167949	0.0128179	-0.0212063	0.0325477	-0.109052	0.0284587	-0.0465398	0.0432267	-0.0111613	
3.04866	-0.0146104	-0.000376436	0.0115439	-0.049901	-0.0702964	-0.226088	-0.061952	-0.0860212	-0.0043437	-0.00919485	-0.0364112	-0.00932349	0.0093852	-0.0130758	0.0270152	-0.11113	0.0144813	-0.0435352	0.0513846	-0.0152168	
3.0489	-0.0165154	-0.0130654	0.0114217	-0.0549532	-0.0718286	-0.224663	-0.0604982	-0.0822301	-0.00873628	-0.00462658	-0.0368471	-0.00401793	0.00418038	-0.0052823	0.0233541	-0.112716	0.00231316	-0.0377802	0.0680224	-0.0169366	
3.04914	-0.0233086	-0.0226989	0.0118394	-0.0546768	-0.0745203	-0.21767	-0.0552419	-0.0774398	-0.0141036	0.00147649	-0.034813	-0.00159669	-0.00186122	-0.000759879	0.0210892	-0.111976	-0.00488184	-0.0317248	0.0839216	-0.0141762	
