	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
5.23492	-0.0570971	-0.051694	-0.0755336	-0.0631882	-0.0780338	-0.103474	-0.0769574	-0.0612772	-0.0544164	-0.0865061	-0.0866325	-0.0742927	-0.0776953	-0.0681536	-0.0719685	-0.0613012	-0.0611539	-0.0484745	-0.0667981	-0.0351249	
5.23516	-0.0555527	-0.052646	-0.0749458	-0.0635003	-0.0779545	-0.102815	-0.0783561	-0.0609627	-0.055025	-0.0864626	-0.0871299	-0.0736958	-0.0795467	-0.0668907	-0.0715042	-0.0613486	-0.0617217	-0.0462467	-0.0673032	-0.0338554	
5.23541	-0.054534	-0.0533315	-0.0751631	-0.0637061	-0.0784069	-0.102742	-0.0787917	-0.0603656	-0.0553389	-0.0874571	-0.0873126	-0.0732691	-0.0812861	-0.0654869	-0.0711114	-0.0615808	-0.0619527	-0.0442531	-0.0679007	-0.0326258	
5.23565	-0.0541581	-0.0531697	-0.0759256	-0.0639177	-0.0791901	-0.102792	-0.0784935	-0.0590816	-0.0550668	-0.0891335	-0.0874265	-0.072999	-0.0828256	-0.0643343	-0.0708332	-0.0619549	-0.0618179	-0.0424682	-0.0685125	-0.0315345	
5.23589	-0.0545877	-0.0522301	-0.0773183	-0.0644689	-0.0796378	-0.10311	-0.0779263	-0.0575272	-0.0544272	-0.0909636	-0.0874513	-0.0728324	-0.083879	-0.063768	-0.0710077	-0.0622985	-0.0618968	-0.0413733	-0.0688678	-0.0312059	
5.23614	-0.0556036	-0.0509569	-0.0790444	-0.0653233	-0.0792514	-0.103875	-0.0774258	-0.0567941	-0.0535676	-0.0925161	-0.0869328	-0.0726655	-0.0840949	-0.06348	-0.07159	-0.0626751	-0.0623055	-0.0418301	-0.0685905	-0.0321027	
5.23638	-0.0566833	-0.0497374	-0.0805389	-0.0658165	-0.0783352	-0.104883	-0.0773053	-0.0571596	-0.0526677	-0.09347	-0.0857902	-0.072145	-0.083424	-0.0628171	-0.0721156	-0.0636365	-0.0627463	-0.0436876	-0.067657	-0.0336387	
5.23662	-0.0578805	-0.0488703	-0.0813656	-0.0656727	-0.0775686	-0.105836	-0.0778745	-0.0577762	-0.0522084	-0.0938814	-0.0844967	-0.0713371	-0.0822524	-0.0616968	-0.0723293	-0.0655215	-0.0630744	-0.0459961	-0.06674	-0.0347251	
5.23687	-0.0593378	-0.0483741	-0.0812391	-0.065398	-0.07739	-0.10649	-0.0791155	-0.0580973	-0.0523699	-0.0941248	-0.0834579	-0.0706922	-0.081193	-0.0608489	-0.0721155	-0.0678067	-0.0631237	-0.0476085	-0.0662142	-0.0349642	
5.23711	-0.0607314	-0.0482873	-0.0803034	-0.0654345	-0.0781739	-0.106579	-0.0801928	-0.0586301	-0.0528913	-0.0944031	-0.082741	-0.0703748	-0.0806091	-0.0608765	-0.0716166	-0.0697964	-0.0630736	-0.0480462	-0.0659574	-0.034865	
5.23735	-0.061682	-0.0486478	-0.0790776	-0.0656015	-0.0797822	-0.106447	-0.080272	-0.0597357	-0.0531852	-0.0947173	-0.0823655	-0.0703869	-0.0804517	-0.0614386	-0.0714167	-0.0710519	-0.0632757	-0.0477867	-0.0659367	-0.0350224	
5.2376	-0.0620491	-0.0492944	-0.078032	-0.065728	-0.0811408	-0.106482	-0.0796291	-0.0607657	-0.0528352	-0.0950299	-0.0825679	-0.0706669	-0.0805993	-0.0617112	-0.0719541	-0.0714169	-0.0637032	-0.047644	-0.0659524	-0.0354678	
5.23784	-0.0618169	-0.0501971	-0.0774408	-0.0660115	-0.0809516	-0.106796	-0.0791761	-0.0610076	-0.0522232	-0.0953631	-0.0834885	-0.0710684	-0.0808052	-0.061231	-0.0731472	-0.0709236	-0.063889	-0.0479828	-0.0657228	-0.0357713	
5.23808	-0.061267	-0.0511676	-0.0771881	-0.0661097	-0.0790892	-0.107459	-0.0792171	-0.0605479	-0.0518225	-0.0955383	-0.0846212	-0.0718703	-0.0808535	-0.0602654	-0.0743329	-0.0695734	-0.0635724	-0.0484169	-0.065462	-0.0358053	
5.23833	-0.0608744	-0.0516389	-0.0771395	-0.0655354	-0.0767964	-0.108266	-0.0796042	-0.059805	-0.0518034	-0.095205	-0.0852637	-0.0734358	-0.0806208	-0.0594919	-0.0748196	-0.0675987	-0.0634186	-0.0485796	-0.0655358	-0.0358999	
5.23857	-0.0605233	-0.0513731	-0.0772873	-0.064615	-0.0753925	-0.108758	-0.0802814	-0.0589982	-0.0520611	-0.0944705	-0.085278	-0.0752785	-0.0799946	-0.0592535	-0.0746622	-0.0653649	-0.0639922	-0.0485273	-0.0658925	-0.036106	
5.23881	-0.0595726	-0.0508719	-0.0773974	-0.0642908	-0.0754135	-0.108558	-0.0808908	-0.0584181	-0.0525152	-0.0936769	-0.0846486	-0.0767642	-0.079295	-0.0595326	-0.074246	-0.0634999	-0.0649859	-0.0484647	-0.0660455	-0.036084	
5.23906	-0.0579082	-0.0506747	-0.0773191	-0.0650444	-0.0766288	-0.107659	-0.0808046	-0.0582741	-0.0536068	-0.0926761	-0.0832261	-0.077394	-0.0792763	-0.0602759	-0.0737421	-0.0628078	-0.0659499	-0.0485815	-0.0658015	-0.0358391	
5.2393	-0.0563863	-0.0507744	-0.0772101	-0.0662846	-0.0782724	-0.106499	-0.0797454	-0.0585098	-0.0552326	-0.0913563	-0.0813523	-0.076781	-0.0800271	-0.0613323	-0.0732153	-0.0632406	-0.0666947	-0.0487853	-0.0657088	-0.0356322	
5.23954	-0.0557414	-0.0512601	-0.0771939	-0.0672055	-0.0794385	-0.105739	-0.0781897	-0.0590094	-0.0563567	-0.090037	-0.0796851	-0.0751943	-0.0806988	-0.062195	-0.0726554	-0.0637846	-0.0672302	-0.0491403	-0.0660822	-0.0353805	
5.23979	-0.0556321	-0.0522457	-0.0770239	-0.0678415	-0.0798855	-0.105317	-0.0769282	-0.0595297	-0.0564132	-0.0888241	-0.0786227	-0.0732916	-0.0806177	-0.0624522	-0.0718168	-0.0635174	-0.0679736	-0.0496847	-0.066834	-0.0351461	
5.24003	-0.055289	-0.0534089	-0.0767205	-0.0687454	-0.0802449	-0.104677	-0.0762596	-0.0596514	-0.0558298	-0.0875066	-0.0780593	-0.0712958	-0.0799019	-0.0622233	-0.0707857	-0.0625487	-0.0692896	-0.0499894	-0.0678291	-0.0354218	
5.24027	-0.054156	-0.0546245	-0.0764603	-0.0699107	-0.0810008	-0.103969	-0.0758535	-0.0593696	-0.0551453	-0.0859646	-0.0775611	-0.0693076	-0.0792875	-0.0617362	-0.0699839	-0.0614435	-0.0708824	-0.0499464	-0.0685944	-0.0362556	
5.24051	-0.0522567	-0.056255	-0.0761301	-0.0705169	-0.0821461	-0.103865	-0.0753113	-0.0591056	-0.0545237	-0.0845353	-0.0770113	-0.0674008	-0.0793799	-0.0610836	-0.0699095	-0.0606481	-0.0721185	-0.0497923	-0.0688174	-0.0368881	
5.24076	-0.0505379	-0.0582906	-0.075663	-0.0699056	-0.0832393	-0.104307	-0.0746826	-0.0593474	-0.0537929	-0.0835165	-0.0766464	-0.0654946	-0.0799482	-0.0603823	-0.0707145	-0.06035	-0.0724493	-0.0497255	-0.0687377	-0.0368545	
5.241	-0.0501387	-0.0599506	-0.0752552	-0.0684202	-0.083915	-0.104702	-0.074484	-0.0604365	-0.052676	-0.0830684	-0.0763445	-0.0639286	-0.0804622	-0.0596406	-0.071625	-0.0605504	-0.0717634	-0.0497163	-0.068492	-0.0365633	
5.24124	-0.0511261	-0.0603565	-0.0751062	-0.0669344	-0.0845026	-0.104743	-0.0746096	-0.0622547	-0.0511667	-0.0834311	-0.0756894	-0.0632933	-0.0806431	-0.0590936	-0.0718924	-0.0611194	-0.070339	-0.0498394	-0.0678136	-0.0359558	
5.24149	-0.0524155	-0.0592043	-0.075231	-0.0661162	-0.0850062	-0.104647	-0.0741085	-0.0642183	-0.049509	-0.0846573	-0.0747831	-0.063614	-0.0804502	-0.0592436	-0.0718412	-0.0617553	-0.0684258	-0.0501163	-0.0666943	-0.0345383	
5.24173	-0.0529078	-0.0575535	-0.0756198	-0.06607	-0.0849045	-0.104568	-0.0725025	-0.0655777	-0.0483428	-0.0861411	-0.0742149	-0.0643694	-0.080231	-0.0601711	-0.0723208	-0.0619951	-0.0660689	-0.0503008	-0.065653	-0.0327461	
5.24197	-0.0521631	-0.0571167	-0.0758013	-0.0665232	-0.0841833	-0.104122	-0.0702931	-0.0660165	-0.048282	-0.0870329	-0.0741919	-0.0651177	-0.0805326	-0.0613456	-0.0734478	-0.0615312	-0.0636548	-0.0502648	-0.0650077	-0.0316262	
5.24222	-0.0505397	-0.0580884	-0.0751429	-0.0673045	-0.0829871	-0.102954	-0.0681154	-0.066039	-0.0490618	-0.0871816	-0.0743462	-0.0656541	-0.081191	-0.0621428	-0.0745333	-0.0606893	-0.0615363	-0.0498907	-0.0644694	-0.0314567	
