	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
0.993435	0.0284403	-0.010915	0.0816066	0.246844	0.125666	-0.178301	0.0128386	0.0329924	0.450624	0.577071	0.0686948	-0.0454855	-0.0376666	-0.0246419	-0.00999903	-0.0109466	-0.0102561	-0.0259137	-0.023702	-0.066078	
0.993678	0.0369214	-0.00917738	0.0787053	0.250242	0.125483	-0.183202	0.0166855	0.0344943	0.397249	0.540225	0.0601928	-0.0436219	-0.0342799	-0.0298883	-0.00919597	-0.0126385	-0.0107795	-0.030094	-0.0195214	-0.067255	
0.993921	0.0437165	-0.00857831	0.0801524	0.254963	0.12464	-0.186343	0.0164042	0.0391165	0.344418	0.498573	0.0511907	-0.0366299	-0.0311859	-0.034186	-0.00676174	-0.0168312	-0.0105835	-0.0284671	-0.0190587	-0.0712158	
0.994164	0.0467856	-0.00960148	0.0854565	0.260375	0.128208	-0.187989	0.0134141	0.044398	0.296571	0.457305	0.0443537	-0.0280168	-0.0279718	-0.0350977	-0.00394587	-0.0207444	-0.0079125	-0.0240629	-0.0220014	-0.0750222	
0.994408	0.0456566	-0.0118732	0.0907543	0.268039	0.139737	-0.190971	0.00972749	0.0502627	0.255972	0.418134	0.0388193	-0.0213659	-0.0257163	-0.0313366	-0.00185031	-0.0223646	-0.00451639	-0.0219268	-0.0269985	-0.0770664	
0.994651	0.0402432	-0.0147859	0.0962124	0.281063	0.157989	-0.194369	0.00685394	0.0568862	0.222793	0.381254	0.0339461	-0.0187929	-0.0264236	-0.0250887	-4.60623e-05	-0.0213401	-0.00193259	-0.0226995	-0.0321828	-0.0779592	
0.994894	0.0326704	-0.0174084	0.105242	0.301369	0.178455	-0.195409	0.00593287	0.0644802	0.195568	0.346633	0.0312661	-0.0209097	-0.0307946	-0.0199299	0.0017743	-0.0196729	-0.000173675	-0.0239636	-0.0351566	-0.078946	
0.995137	0.0253662	-0.0171996	0.119517	0.328611	0.197934	-0.193509	0.00680708	0.0730901	0.17233	0.311929	0.0321363	-0.0260029	-0.0357464	-0.0155701	0.00180749	-0.0199081	-0.00030407	-0.0250955	-0.0349057	-0.0794629	
0.995381	0.0197504	-0.0135118	0.13632	0.361623	0.214052	-0.190695	0.00947974	0.0823664	0.152282	0.274937	0.036725	-0.0314239	-0.0382192	-0.0106662	0.000313442	-0.0230211	-0.00345861	-0.0262726	-0.0320852	-0.0773079	
0.995624	0.0172066	-0.00772181	0.152121	0.399463	0.224367	-0.189696	0.0144643	0.0935586	0.136352	0.235017	0.0434591	-0.0359412	-0.0389918	-0.00520966	-7.12768e-05	-0.0286021	-0.00876982	-0.0273585	-0.0281094	-0.0715229	
0.995867	0.0186641	-0.000760519	0.166469	0.438589	0.229869	-0.191258	0.0208405	0.108043	0.126569	0.19393	0.0498299	-0.0391016	-0.0386893	-0.000906749	0.000189943	-0.0316448	-0.0134024	-0.0281882	-0.0245969	-0.0636529	
0.99611	0.0229176	0.00535257	0.178939	0.473294	0.234604	-0.195017	0.0271677	0.126182	0.124186	0.157918	0.0531415	-0.0403475	-0.0366884	-0.00119088	-0.000605639	-0.0256134	-0.0145071	-0.0272573	-0.0218539	-0.0553887	
0.996354	0.028212	0.00817498	0.188238	0.498364	0.240128	-0.198943	0.0335633	0.147185	0.129286	0.132309	0.052879	-0.0392567	-0.032129	-0.00737152	-0.00249249	-0.011045	-0.0119535	-0.024178	-0.0194913	-0.0463954	
0.996597	0.0345609	0.0061861	0.194745	0.510724	0.242858	-0.199251	0.0410343	0.168969	0.140738	0.116826	0.0532108	-0.0355877	-0.0252916	-0.0172068	-0.00324112	0.00590002	-0.00794924	-0.0218244	-0.0180226	-0.0366117	
0.99684	0.0422784	0.00195975	0.199477	0.510435	0.238304	-0.19418	0.0502588	0.192036	0.155019	0.108753	0.0585808	-0.0311498	-0.0190409	-0.0266354	-0.00166146	0.0201141	-0.00489393	-0.0221409	-0.0178185	-0.0275597	
0.997083	0.0518722	0.000260263	0.201789	0.499888	0.227314	-0.185569	0.059911	0.218932	0.16778	0.106285	0.0669577	-0.0287504	-0.014625	-0.0322048	0.000343569	0.0294763	-0.00308351	-0.0237103	-0.0199163	-0.0210943	
0.997327	0.0615653	0.00307839	0.198447	0.48	0.213683	-0.178259	0.0706732	0.249573	0.176061	0.1086	0.0725844	-0.0283433	-0.0109346	-0.0330616	0.00143019	0.0332535	-0.000641123	-0.0247775	-0.0248399	-0.0181791	
0.99757	0.0673108	0.00888733	0.187864	0.451721	0.197925	-0.176286	0.0860234	0.280266	0.17864	0.11571	0.0739964	-0.0277997	-0.00806459	-0.0298327	0.00237456	0.0318626	0.00316924	-0.0266806	-0.031152	-0.0188922	
0.997813	0.0680077	0.0152164	0.172993	0.418158	0.180165	-0.180251	0.105004	0.306959	0.175511	0.128041	0.0740816	-0.0254465	-0.00543558	-0.0248596	0.00326654	0.0285623	0.00755984	-0.0294572	-0.0380085	-0.0220378	
0.998056	0.0659769	0.0188014	0.157684	0.380553	0.163718	-0.188869	0.120812	0.326276	0.16748	0.145533	0.0764737	-0.0193911	-0.000586905	-0.020735	0.00427703	0.0277559	0.0113088	-0.0305917	-0.0469015	-0.0224493	
0.9983	0.0632841	0.016506	0.143135	0.339885	0.149526	-0.198936	0.128987	0.334949	0.155464	0.165808	0.084044	-0.00857133	0.00649479	-0.0167227	0.00672039	0.0287915	0.0139165	-0.0295612	-0.0568197	-0.0184835	
