	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
1.33107	0.514512	0.196396	0.11829	0.175501	0.277437	0.167321	3.77424	1.08595	0.20916	0.166537	0.293097	1.52805	3.57516	3.33843	1.20095	0.217484	0.146382	0.0678709	0.0180317	0.0418127	
1.33131	0.538299	0.200943	0.118485	0.170755	0.266244	0.168144	3.50046	0.991457	0.197551	0.16034	0.28427	1.40243	3.43217	3.32535	1.33043	0.225498	0.146241	0.0708415	0.0175973	0.0358048	
1.33155	0.564293	0.205359	0.11864	0.164647	0.249851	0.162069	3.12116	0.894907	0.185445	0.157526	0.276513	1.29173	3.34432	3.33882	1.46711	0.230977	0.147137	0.0742617	0.0176371	0.031235	
1.3318	0.592416	0.210866	0.118089	0.158009	0.231747	0.149841	2.70704	0.80475	0.174085	0.157065	0.270373	1.19293	3.30712	3.38696	1.60489	0.235087	0.148379	0.0780253	0.0180024	0.0319264	
1.33204	0.622442	0.217481	0.117691	0.150668	0.214359	0.136366	2.30803	0.726046	0.165776	0.157391	0.266431	1.10567	3.31716	3.47975	1.73891	0.240949	0.147778	0.0816207	0.0180457	0.0373818	
1.33228	0.655011	0.223398	0.118796	0.142623	0.198531	0.125983	1.94997	0.660503	0.161688	0.157335	0.264518	1.0291	3.37086	3.62367	1.87019	0.247205	0.14465	0.0839073	0.0190698	0.0437176	
1.33253	0.691406	0.227562	0.122698	0.135403	0.185801	0.118498	1.64285	0.60734	0.159664	0.155868	0.264749	0.962125	3.4637	3.82091	2.0047	0.250092	0.14003	0.083718	0.0217279	0.0493162	
1.33277	0.732152	0.231057	0.129094	0.129598	0.178158	0.111116	1.3874	0.564048	0.157291	0.153064	0.26631	0.904374	3.5913	4.07426	2.15362	0.248742	0.134931	0.0819539	0.0245176	0.0551139	
1.33301	0.777127	0.234437	0.135851	0.124941	0.17564	0.102624	1.17974	0.526906	0.155028	0.149296	0.267337	0.853892	3.75154	4.39024	2.33221	0.244113	0.130605	0.0802515	0.026712	0.0601413	
1.33326	0.826089	0.236727	0.141039	0.122437	0.176511	0.0945649	1.01351	0.491927	0.153526	0.143442	0.268738	0.807689	3.94661	4.77985	2.55694	0.237696	0.12818	0.0780138	0.0295107	0.0609607	
1.3335	0.878604	0.237181	0.144779	0.122089	0.180264	0.0880503	0.879313	0.457294	0.152868	0.135813	0.274686	0.764841	4.18581	5.26146	2.84642	0.231852	0.1275	0.0736871	0.0330721	0.0560321	
